ProductId,ProductName,Category,AvgPositiveScore,AvgNegativeScore,NetSentimentScore,SentimentScore1_10
14,Product 14,Home,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
26,Product 26,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
79,Product 79,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
89,Product 89,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
128,Product 128,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
138,Product 138,Home,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
166,Product 166,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
174,Product 174,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
182,Product 182,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
249,Product 249,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
269,Product 269,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
306,Product 306,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
324,Product 324,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
334,Product 334,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
340,Product 340,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
379,Product 379,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
400,Product 400,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
421,Product 421,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
433,Product 433,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
449,Product 449,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
450,Product 450,Home,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
455,Product 455,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
477,Product 477,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
488,Product 488,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
497,Product 497,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
500,Product 500,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
501,Product 501,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
506,Product 506,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
508,Product 508,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
510,Product 510,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
564,Product 564,Kitchen,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
569,Product 569,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
580,Product 580,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
581,Product 581,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
590,Product 590,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
596,Product 596,Kitchen,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
614,Product 614,Beauty,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
641,Product 641,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
708,Product 708,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
711,Product 711,Home,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
716,Product 716,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
735,Product 735,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
742,Product 742,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
760,Product 760,Kitchen,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
803,Product 803,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
819,Product 819,Toys,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
854,Product 854,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
879,Product 879,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
882,Product 882,Books,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
891,Product 891,Beauty,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
902,Product 902,Beverages,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
903,Product 903,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
908,Product 908,Kitchen,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
930,Product 930,Fashion,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
943,Product 943,Accessories,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
966,Product 966,Electronics,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
967,Product 967,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
971,Product 971,Sports,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
1000,Product 1000,Home,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
1003,Product 1003,Kitchen,0.9998772144317627,0.00012280463124625385,0.9997544288635254,9.998894929885864
1,Wireless Headphones,Electronics,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
12,Product 12,Sports,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
35,Product 35,Sports,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
41,Product 41,Sports,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
43,Product 43,Accessories,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
60,Product 60,Books,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
122,Product 122,Accessories,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
131,Product 131,Toys,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
144,Product 144,Beverages,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
176,Product 176,Beauty,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
188,Product 188,Electronics,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
256,Product 256,Beverages,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
259,Product 259,Home,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
283,Product 283,Fashion,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
290,Product 290,Electronics,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
328,Product 328,Kitchen,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
332,Product 332,Beverages,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
357,Product 357,Beverages,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
383,Product 383,Toys,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
404,Product 404,Home,0.9998681545257568,0.00013185085845179856,0.9997363090515137,9.998813390731812
